symbol,timestamp,block_reason,signal,confidence,regime
TCS.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.5053641642464329,SIDEWAYS
INFY.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.41864380591565287,SIDEWAYS
WIPRO.NS,2026-01-01 09:15:00,regime_blocked,SELL,0.4631294906635133,TRENDING_UP
HCLTECH.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.44224814220574304,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.4258275585070864,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.44789204991086196,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.4330094324071213,SIDEWAYS
AXISBANK.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.4480071079762508,SIDEWAYS
SBIN.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.44257724379539104,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.46742229858542583,SIDEWAYS
ONGC.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.42925510182488497,TRENDING_UP
BPCL.NS,2026-01-01 09:15:00,regime_blocked,SELL,0.44968036906064707,TRENDING_UP
MARUTI.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.46158813735440646,SIDEWAYS
M&M.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.4449878896341687,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.5147389381848703,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.4191037746861914,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:15:00,regime_blocked,SELL,0.840409754165626,TRENDING_UP
CIPLA.NS,2026-01-01 09:15:00,regime_blocked,BUY,0.47831348032982596,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.4259824056353057,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.47247344276928605,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.44126481539004636,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.44972257361803125,SIDEWAYS
HINDALCO.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.4229558562821692,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.5027371605805467,SIDEWAYS
LT.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.49413511355685774,SIDEWAYS
TCS.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.4489344110588936,SIDEWAYS
INFY.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.45087516155906165,SIDEWAYS
WIPRO.NS,2026-01-01 09:20:00,regime_blocked,SELL,0.43272232803696303,TRENDING_UP
HCLTECH.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.45920998131218793,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.4287010858699822,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.4220828819714051,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.42858118384269156,SIDEWAYS
AXISBANK.NS,2026-01-01 09:20:00,conf_blocked,BUY,0.4614297149619497,SIDEWAYS
SBIN.NS,2026-01-01 09:20:00,regime_blocked,BUY,0.43735303840246376,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.47740955272517327,SIDEWAYS
ONGC.NS,2026-01-01 09:20:00,conf_blocked,BUY,0.4182011349821809,TRENDING_UP
BPCL.NS,2026-01-01 09:20:00,regime_blocked,SELL,0.4324471959553817,TRENDING_UP
MARUTI.NS,2026-01-01 09:20:00,conf_blocked,BUY,0.43685642176654826,SIDEWAYS
M&M.NS,2026-01-01 09:20:00,conf_blocked,BUY,0.435879405375109,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.4599772294612998,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:20:00,regime_blocked,BUY,0.4225342959961718,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:20:00,regime_blocked,BUY,0.5029814513002526,HIGH_VOL
CIPLA.NS,2026-01-01 09:20:00,regime_blocked,BUY,0.4645912108311612,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.4167732750849816,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.4782381556371483,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:20:00,conf_blocked,BUY,0.42375302102970047,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.41023888906496214,SIDEWAYS
HINDALCO.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.43792147874770426,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.49260417661718164,SIDEWAYS
LT.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.4804738919523,SIDEWAYS
TCS.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.4213352418346361,SIDEWAYS
INFY.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.45921142605311566,SIDEWAYS
WIPRO.NS,2026-01-01 09:25:00,regime_blocked,SELL,0.43173315317217653,TRENDING_UP
HCLTECH.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.44042521979721433,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.42314961973665133,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.42117709336589776,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.4456018890631821,SIDEWAYS
AXISBANK.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.415922692128588,SIDEWAYS
SBIN.NS,2026-01-01 09:25:00,regime_blocked,BUY,0.4277245631622436,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.439528532203648,SIDEWAYS
ONGC.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.45873014564860726,TRENDING_UP
BPCL.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.43812361545482253,TRENDING_UP
MARUTI.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.4097021997145711,SIDEWAYS
M&M.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.4281755951968878,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.4471375501743302,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:25:00,regime_blocked,BUY,0.42186198251523926,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.5085317142788313,TRENDING_UP
CIPLA.NS,2026-01-01 09:25:00,regime_blocked,BUY,0.4710314505005741,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.4030123974367879,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.4580772471873508,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.4282062330110924,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.42329016189305685,SIDEWAYS
HINDALCO.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.4125586377399895,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.47809927328470697,SIDEWAYS
LT.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.45174715004516225,SIDEWAYS
TCS.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.41542724852752927,SIDEWAYS
INFY.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.4432698878679193,SIDEWAYS
WIPRO.NS,2026-01-01 09:30:00,regime_blocked,SELL,0.4619520869040173,TRENDING_UP
HCLTECH.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.42410108680459224,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.43421811116618486,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.41984937481575685,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.4184348298720199,SIDEWAYS
AXISBANK.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.4319287109623355,SIDEWAYS
SBIN.NS,2026-01-01 09:30:00,regime_blocked,BUY,0.41755521540873375,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.4350288871415137,SIDEWAYS
ONGC.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.4121211780272836,TRENDING_UP
BPCL.NS,2026-01-01 09:30:00,regime_blocked,SELL,0.42859400524241886,TRENDING_UP
MARUTI.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.4343022430417749,SIDEWAYS
M&M.NS,2026-01-01 09:30:00,regime_blocked,SELL,0.43086533604427285,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.44674099923631627,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:30:00,regime_blocked,BUY,0.46937116265440393,TRENDING_DOWN
CIPLA.NS,2026-01-01 09:30:00,regime_blocked,BUY,0.45094234609775047,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:30:00,regime_blocked,BUY,0.43046918144527385,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.46063764890533176,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.4130962718240163,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.41889157709065006,SIDEWAYS
HINDALCO.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.4350486891850861,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.45009312463537643,SIDEWAYS
LT.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.45705316777276483,SIDEWAYS
TCS.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.4085014635208822,SIDEWAYS
INFY.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.4177078656428886,SIDEWAYS
WIPRO.NS,2026-01-01 09:35:00,regime_blocked,SELL,0.44966681607049747,TRENDING_UP
HCLTECH.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.40166236469716576,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.444009244273994,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.39544323562263695,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.4332947074970606,SIDEWAYS
AXISBANK.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.43044708093187695,SIDEWAYS
SBIN.NS,2026-01-01 09:35:00,regime_blocked,BUY,0.4082836015380018,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.42185195103361733,SIDEWAYS
ONGC.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.4022022538156668,TRENDING_UP
BPCL.NS,2026-01-01 09:35:00,regime_blocked,SELL,0.4384447063450631,TRENDING_UP
MARUTI.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.44424820743709537,SIDEWAYS
M&M.NS,2026-01-01 09:35:00,regime_blocked,SELL,0.44156198798411217,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.39706586936311494,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:35:00,regime_blocked,BUY,0.48023541589804625,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.5217825617569496,TRENDING_UP
CIPLA.NS,2026-01-01 09:35:00,regime_blocked,BUY,0.44564148748543514,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:35:00,regime_blocked,BUY,0.428803746016964,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.44639983244857623,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.39351335151482064,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.40559063851575833,SIDEWAYS
HINDALCO.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.43440778050801154,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.4036554755513067,SIDEWAYS
LT.NS,2026-01-01 09:35:00,conf_blocked,SELL,0.4455826670230012,SIDEWAYS
TCS.NS,2026-01-01 09:40:00,conf_blocked,BUY,0.4278432106859137,SIDEWAYS
INFY.NS,2026-01-01 09:40:00,conf_blocked,BUY,0.3970814769806626,SIDEWAYS
WIPRO.NS,2026-01-01 09:40:00,regime_blocked,SELL,0.4379634185425644,TRENDING_UP
HCLTECH.NS,2026-01-01 09:40:00,conf_blocked,BUY,0.4087229424415088,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.4536384958124838,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.42608563033228203,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:40:00,conf_blocked,BUY,0.4140691064471807,SIDEWAYS
AXISBANK.NS,2026-01-01 09:40:00,conf_blocked,BUY,0.40826006690858707,SIDEWAYS
SBIN.NS,2026-01-01 09:40:00,regime_blocked,BUY,0.40050934570072505,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.43420366388695647,SIDEWAYS
ONGC.NS,2026-01-01 09:40:00,regime_blocked,SELL,0.4283188781638932,TRENDING_UP
BPCL.NS,2026-01-01 09:40:00,regime_blocked,SELL,0.42619562748665235,TRENDING_UP
MARUTI.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.43683175886284864,SIDEWAYS
M&M.NS,2026-01-01 09:40:00,regime_blocked,SELL,0.4357794312714648,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.3870902235424468,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:40:00,regime_blocked,BUY,0.4778270847131982,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:40:00,conf_blocked,BUY,0.5123082558851068,TRENDING_UP
CIPLA.NS,2026-01-01 09:40:00,regime_blocked,BUY,0.4414251015425042,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:40:00,regime_blocked,BUY,0.425741886911023,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.43796761989511906,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.4036475309599212,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:40:00,regime_blocked,SELL,0.41505552771166504,TRENDING_UP
HINDALCO.NS,2026-01-01 09:40:00,conf_blocked,BUY,0.4156031375364355,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.39244241931191587,SIDEWAYS
LT.NS,2026-01-01 09:40:00,conf_blocked,SELL,0.4416021459854274,SIDEWAYS
TCS.NS,2026-01-01 09:45:00,conf_blocked,BUY,0.41447362800119375,SIDEWAYS
INFY.NS,2026-01-01 09:45:00,conf_blocked,BUY,0.40020015568984085,SIDEWAYS
WIPRO.NS,2026-01-01 09:45:00,conf_blocked,BUY,0.4066260363975542,TRENDING_UP
HCLTECH.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.4047231324623428,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.43014489753955865,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.4291384075021893,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:45:00,conf_blocked,BUY,0.41310331476461093,SIDEWAYS
AXISBANK.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.4081140706737772,SIDEWAYS
SBIN.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.3874181404418425,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.4235785696742103,SIDEWAYS
ONGC.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.4273225300257397,SIDEWAYS
BPCL.NS,2026-01-01 09:45:00,regime_blocked,SELL,0.4275808863329539,TRENDING_UP
MARUTI.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.46802479342665665,SIDEWAYS
M&M.NS,2026-01-01 09:45:00,regime_blocked,SELL,0.43884291264095193,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.39863763032548494,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:45:00,regime_blocked,BUY,0.4537830379790463,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:45:00,conf_blocked,BUY,0.5197233180365957,TRENDING_UP
CIPLA.NS,2026-01-01 09:45:00,regime_blocked,BUY,0.3977036782964589,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:45:00,regime_blocked,BUY,0.416424275787335,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.40402546138508444,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.40311371553898945,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:45:00,regime_blocked,SELL,0.44604336571573383,TRENDING_UP
HINDALCO.NS,2026-01-01 09:45:00,conf_blocked,BUY,0.41454223818201374,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.39527904278665166,SIDEWAYS
LT.NS,2026-01-01 09:45:00,conf_blocked,SELL,0.42760317178149526,SIDEWAYS
TCS.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.38732614868802384,SIDEWAYS
INFY.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.4086617097433215,SIDEWAYS
WIPRO.NS,2026-01-01 09:50:00,regime_blocked,SELL,0.4142328625200829,TRENDING_UP
HCLTECH.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.3935969661438991,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.41506998783918037,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.419544720643293,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:50:00,conf_blocked,BUY,0.40451735138022377,SIDEWAYS
AXISBANK.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.41562419933998973,SIDEWAYS
SBIN.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.3920445172671108,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.4184802709689636,SIDEWAYS
ONGC.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.42604750783155887,SIDEWAYS
BPCL.NS,2026-01-01 09:50:00,regime_blocked,SELL,0.4223774084551964,TRENDING_UP
MARUTI.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.5187452457919204,SIDEWAYS
M&M.NS,2026-01-01 09:50:00,regime_blocked,SELL,0.4586669360307131,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.40256723960165924,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:50:00,regime_blocked,BUY,0.39289904972818346,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:50:00,conf_blocked,BUY,0.46244887257526784,TRENDING_UP
CIPLA.NS,2026-01-01 09:50:00,regime_blocked,BUY,0.38692542516233186,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:50:00,regime_blocked,BUY,0.4002297743429452,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.4076398506966354,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.4212410302235824,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:50:00,regime_blocked,SELL,0.44725215008820574,TRENDING_UP
HINDALCO.NS,2026-01-01 09:50:00,conf_blocked,BUY,0.41323932229652804,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.40288926294143107,SIDEWAYS
LT.NS,2026-01-01 09:50:00,conf_blocked,SELL,0.44005753182842533,SIDEWAYS
TCS.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.42299491848647985,SIDEWAYS
INFY.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.40438098775024617,SIDEWAYS
WIPRO.NS,2026-01-01 09:55:00,regime_blocked,SELL,0.42275503491041533,TRENDING_UP
HCLTECH.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.3996578438987278,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.40279489836778204,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.4052849436611205,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.396324132808507,SIDEWAYS
AXISBANK.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.42912196958273563,SIDEWAYS
SBIN.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.4342430446510418,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.4254124647759071,SIDEWAYS
ONGC.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.44627704571043625,SIDEWAYS
BPCL.NS,2026-01-01 09:55:00,regime_blocked,SELL,0.42337994162301607,TRENDING_UP
MARUTI.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.45341093384640063,SIDEWAYS
M&M.NS,2026-01-01 09:55:00,regime_blocked,SELL,0.44284732876963956,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.38718402115619,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.3791538220896421,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:55:00,conf_blocked,BUY,0.4511567438349903,TRENDING_UP
CIPLA.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.3743741848260011,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:55:00,regime_blocked,BUY,0.3757492440021433,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.4252134601860274,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.4125004491776767,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:55:00,regime_blocked,SELL,0.43241979119270224,TRENDING_UP
HINDALCO.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.387899909059557,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.41152445642579505,SIDEWAYS
LT.NS,2026-01-01 09:55:00,conf_blocked,SELL,0.4493455161851454,SIDEWAYS
TCS.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.4349065797192704,SIDEWAYS
INFY.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.4008316685770241,SIDEWAYS
WIPRO.NS,2026-01-01 10:00:00,regime_blocked,SELL,0.43053328442312844,TRENDING_UP
HCLTECH.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.39446060027187685,SIDEWAYS
HDFCBANK.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.3973807607078415,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.4047112127547174,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.39206776480773836,SIDEWAYS
AXISBANK.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.43023096055772636,SIDEWAYS
SBIN.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.4507543229723957,TRENDING_DOWN
RELIANCE.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.42926059613009054,SIDEWAYS
ONGC.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.4385615945922607,SIDEWAYS
BPCL.NS,2026-01-01 10:00:00,regime_blocked,SELL,0.4025864559527938,TRENDING_UP
MARUTI.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.5250470298928757,SIDEWAYS
M&M.NS,2026-01-01 10:00:00,regime_blocked,SELL,0.42746815250527603,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.38519172473612323,SIDEWAYS
SUNPHARMA.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.37182484391129295,TRENDING_DOWN
DRREDDY.NS,2026-01-01 10:00:00,conf_blocked,BUY,0.3915873930427207,TRENDING_UP
CIPLA.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.3621744922902567,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.37854428811230517,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.41479192233047013,SIDEWAYS
BRITANNIA.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.40642492849962386,SIDEWAYS
TATASTEEL.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.45053036663828805,SIDEWAYS
HINDALCO.NS,2026-01-01 10:00:00,conf_blocked,BUY,0.38711224803440236,SIDEWAYS
BHARTIARTL.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.4206380086510875,SIDEWAYS
LT.NS,2026-01-01 10:00:00,conf_blocked,SELL,0.4420826534338545,SIDEWAYS
TCS.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.415213807791408,SIDEWAYS
INFY.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.41592721035415237,SIDEWAYS
WIPRO.NS,2026-01-01 10:05:00,regime_blocked,SELL,0.448104262780101,TRENDING_UP
HCLTECH.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.3900029881648899,SIDEWAYS
HDFCBANK.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.3818104493346914,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.3929153814288965,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.3816492829646728,SIDEWAYS
AXISBANK.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.42410121767850406,SIDEWAYS
SBIN.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.4527226524107555,TRENDING_DOWN
RELIANCE.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.4302079899029628,SIDEWAYS
ONGC.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.42535361518652515,SIDEWAYS
BPCL.NS,2026-01-01 10:05:00,regime_blocked,SELL,0.3986399136842143,TRENDING_UP
MARUTI.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.4588767039713644,SIDEWAYS
M&M.NS,2026-01-01 10:05:00,regime_blocked,SELL,0.3988577385072985,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.3869809903360936,SIDEWAYS
SUNPHARMA.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.36531560402923263,TRENDING_DOWN
DRREDDY.NS,2026-01-01 10:05:00,conf_blocked,BUY,0.42564002425622,TRENDING_UP
CIPLA.NS,2026-01-01 10:05:00,conf_blocked,SELL,0.3845743171660238,TRENDING_DOWN
