symbol,timestamp,block_reason,signal,confidence,regime
TCS.NS,2026-01-01 09:15:00,regime_blocked,SELL,0.4065766420808398,SIDEWAYS
INFY.NS,2026-01-01 09:15:00,conf_blocked,HOLD,0.35494577138724065,SIDEWAYS
WIPRO.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.4017383707793455,TRENDING_UP
HCLTECH.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.34149841919152796,SIDEWAYS
HDFCBANK.NS,2026-01-01 09:15:00,regime_blocked,HOLD,0.3540906875804518,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 09:15:00,regime_blocked,HOLD,0.3542573855383592,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.34582569981695843,SIDEWAYS
AXISBANK.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.3851517116442139,SIDEWAYS
SBIN.NS,2026-01-01 09:15:00,regime_blocked,HOLD,0.3804210330441807,TRENDING_DOWN
RELIANCE.NS,2026-01-01 09:15:00,regime_blocked,SELL,0.3661769776905168,SIDEWAYS
MARUTI.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.4096714930302775,SIDEWAYS
M&M.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.3951852654494577,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.405600646763419,SIDEWAYS
SUNPHARMA.NS,2026-01-01 09:15:00,regime_blocked,HOLD,0.3930992463010036,TRENDING_DOWN
DRREDDY.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.8852397023807107,TRENDING_UP
CIPLA.NS,2026-01-01 09:15:00,regime_blocked,HOLD,0.35641372252455983,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 09:15:00,conf_blocked,HOLD,0.4184231139972297,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 09:15:00,regime_blocked,SELL,0.3736181787808152,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:15:00,conf_blocked,BUY,0.3800093957818994,SIDEWAYS
HINDALCO.NS,2026-01-01 09:15:00,regime_blocked,BUY,0.3550998310431654,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:15:00,conf_blocked,SELL,0.38457398718837854,SIDEWAYS
LT.NS,2026-01-01 09:15:00,regime_blocked,SELL,0.3795667806546783,SIDEWAYS
TCS.NS,2026-01-01 09:20:00,conf_blocked,HOLD,0.3789077171541043,SIDEWAYS
WIPRO.NS,2026-01-01 09:20:00,regime_blocked,SELL,0.3535166969543469,TRENDING_UP
HCLTECH.NS,2026-01-01 09:20:00,conf_blocked,HOLD,0.36555604041660944,SIDEWAYS
KOTAKBANK.NS,2026-01-01 09:20:00,conf_blocked,HOLD,0.3430845910840616,SIDEWAYS
AXISBANK.NS,2026-01-01 09:20:00,conf_blocked,BUY,0.40021514364885435,SIDEWAYS
RELIANCE.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.3580284163814677,SIDEWAYS
BPCL.NS,2026-01-01 09:20:00,regime_blocked,SELL,0.3612142866820231,TRENDING_UP
MARUTI.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.3694759600618913,SIDEWAYS
M&M.NS,2026-01-01 09:20:00,regime_blocked,SELL,0.37018501605225757,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.37474469891015616,SIDEWAYS
DRREDDY.NS,2026-01-01 09:20:00,regime_blocked,BUY,0.42084371523106007,HIGH_VOL
NESTLEIND.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.38387830342291995,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:20:00,conf_blocked,BUY,0.3591017405218681,SIDEWAYS
HINDALCO.NS,2026-01-01 09:20:00,conf_blocked,HOLD,0.3581843381242319,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.36741527191751766,SIDEWAYS
LT.NS,2026-01-01 09:20:00,conf_blocked,SELL,0.35886451328568764,SIDEWAYS
WIPRO.NS,2026-01-01 09:25:00,regime_blocked,HOLD,0.3423361571275878,TRENDING_UP
AXISBANK.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.33552624026461114,SIDEWAYS
RELIANCE.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.3732800966464301,SIDEWAYS
ONGC.NS,2026-01-01 09:25:00,conf_blocked,HOLD,0.35644362262209106,TRENDING_UP
MARUTI.NS,2026-01-01 09:25:00,conf_blocked,BUY,0.3507824989656928,SIDEWAYS
M&M.NS,2026-01-01 09:25:00,regime_blocked,SELL,0.3512216343375374,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.3571940889433506,SIDEWAYS
DRREDDY.NS,2026-01-01 09:25:00,regime_blocked,BUY,0.3588560740180608,TRENDING_UP
NESTLEIND.NS,2026-01-01 09:25:00,conf_blocked,HOLD,0.3511695428848739,SIDEWAYS
BRITANNIA.NS,2026-01-01 09:25:00,conf_blocked,HOLD,0.3730045748898855,SIDEWAYS
TATASTEEL.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.38344824972373714,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.3545018013960299,SIDEWAYS
LT.NS,2026-01-01 09:25:00,conf_blocked,SELL,0.3595619786919955,SIDEWAYS
INFY.NS,2026-01-01 09:30:00,conf_blocked,HOLD,0.4036116549321078,SIDEWAYS
AXISBANK.NS,2026-01-01 09:30:00,conf_blocked,HOLD,0.34632182364879327,SIDEWAYS
RELIANCE.NS,2026-01-01 09:30:00,conf_blocked,SELL,0.37081340685756725,SIDEWAYS
BPCL.NS,2026-01-01 09:30:00,regime_blocked,SELL,0.3632468721799805,TRENDING_UP
MARUTI.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.34711925411220684,SIDEWAYS
M&M.NS,2026-01-01 09:30:00,regime_blocked,HOLD,0.3540407350187052,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 09:30:00,conf_blocked,HOLD,0.38103057713352834,SIDEWAYS
DRREDDY.NS,2026-01-01 09:30:00,conf_blocked,BUY,0.41190174219936915,TRENDING_UP
TATASTEEL.NS,2026-01-01 09:30:00,conf_blocked,HOLD,0.3998735925193019,SIDEWAYS
BHARTIARTL.NS,2026-01-01 09:30:00,conf_blocked,HOLD,0.370325353652141,SIDEWAYS
LT.NS,2026-01-01 09:30:00,conf_blocked,HOLD,0.36391297279191204,SIDEWAYS
RELIANCE.NS,2026-01-01 09:35:00,conf_blocked,HOLD,0.3765253974018815,SIDEWAYS
BPCL.NS,2026-01-01 09:35:00,regime_blocked,HOLD,0.360697989178924,TRENDING_UP
MARUTI.NS,2026-01-01 09:35:00,conf_blocked,HOLD,0.3510806588602216,SIDEWAYS
DRREDDY.NS,2026-01-01 09:35:00,conf_blocked,BUY,0.39850260098009027,TRENDING_UP
NESTLEIND.NS,2026-01-01 09:35:00,conf_blocked,HOLD,0.36758556334910936,SIDEWAYS
DRREDDY.NS,2026-01-01 09:40:00,conf_blocked,HOLD,0.3667900079536479,TRENDING_UP
DRREDDY.NS,2026-01-01 09:50:00,conf_blocked,HOLD,0.37478426008902266,TRENDING_UP
TATASTEEL.NS,2026-01-01 09:50:00,regime_blocked,HOLD,0.42154594339147644,TRENDING_UP
LT.NS,2026-01-01 09:50:00,conf_blocked,HOLD,0.39743536729329526,SIDEWAYS
MARUTI.NS,2026-01-01 09:55:00,conf_blocked,HOLD,0.41226272903780253,SIDEWAYS
M&M.NS,2026-01-01 09:55:00,regime_blocked,HOLD,0.4006515256868846,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-01 14:55:00,conf_blocked,SELL,0.41689101145322516,SIDEWAYS
BAJAJ-AUTO.NS,2026-01-01 15:00:00,conf_blocked,SELL,0.37027930997486846,SIDEWAYS
INFY.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.444158727147747,TRENDING_DOWN
WIPRO.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.5250779990712983,TRENDING_DOWN
HCLTECH.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.45045379653925527,TRENDING_DOWN
HDFCBANK.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.5612394251288102,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.558005853392791,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 15:05:00,conf_blocked,SELL,0.4370122057210697,TRENDING_DOWN
RELIANCE.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.4880072253631666,TRENDING_DOWN
ONGC.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.6511494311977634,TRENDING_DOWN
BPCL.NS,2026-01-01 15:05:00,conf_blocked,BUY,0.39575657342565546,SIDEWAYS
BAJAJ-AUTO.NS,2026-01-01 15:05:00,conf_blocked,BUY,0.38996335098726137,SIDEWAYS
DRREDDY.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.3872579724139113,TRENDING_DOWN
CIPLA.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.44020875221971634,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 15:05:00,conf_blocked,SELL,0.4929040321468439,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 15:05:00,conf_blocked,SELL,0.427382779528991,TRENDING_DOWN
TATASTEEL.NS,2026-01-01 15:05:00,conf_blocked,BUY,0.5192147796524142,SIDEWAYS
BHARTIARTL.NS,2026-01-01 15:05:00,regime_blocked,BUY,0.5165615008990148,TRENDING_DOWN
TCS.NS,2026-01-01 15:10:00,conf_blocked,BUY,0.41132048664488813,TRENDING_DOWN
INFY.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.4415164433864035,TRENDING_DOWN
WIPRO.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.4839012753291849,TRENDING_DOWN
HCLTECH.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.4577277681683011,TRENDING_DOWN
HDFCBANK.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.5552944923876608,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.5337838350089265,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 15:10:00,conf_blocked,SELL,0.43493913597442657,TRENDING_DOWN
AXISBANK.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.4070739689011844,TRENDING_DOWN
SBIN.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.4808014109925405,TRENDING_DOWN
RELIANCE.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.5020452797521027,TRENDING_DOWN
ONGC.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.6922712257449258,TRENDING_DOWN
BPCL.NS,2026-01-01 15:10:00,conf_blocked,BUY,0.44501172952952545,SIDEWAYS
MARUTI.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.4240290338697065,TRENDING_DOWN
M&M.NS,2026-01-01 15:10:00,regime_blocked,SELL,0.39684443781370843,TRENDING_DOWN
BAJAJ-AUTO.NS,2026-01-01 15:10:00,conf_blocked,BUY,0.4004825819984789,SIDEWAYS
SUNPHARMA.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.4033730988942853,TRENDING_DOWN
DRREDDY.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.38235015129498573,TRENDING_DOWN
CIPLA.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.43434450037021555,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 15:10:00,conf_blocked,SELL,0.49322249609496,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 15:10:00,conf_blocked,SELL,0.41732388740363785,TRENDING_DOWN
BRITANNIA.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.45355217634728423,TRENDING_DOWN
TATASTEEL.NS,2026-01-01 15:10:00,conf_blocked,BUY,0.5367826813493325,SIDEWAYS
HINDALCO.NS,2026-01-01 15:10:00,conf_blocked,SELL,0.3925798174502587,TRENDING_DOWN
BHARTIARTL.NS,2026-01-01 15:10:00,regime_blocked,BUY,0.5070023578200489,TRENDING_DOWN
LT.NS,2026-01-01 15:10:00,conf_blocked,BUY,0.3605948829321374,TRENDING_DOWN
TCS.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.43113923959311756,TRENDING_DOWN
INFY.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.43650805965089545,TRENDING_DOWN
WIPRO.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.4882081273965965,TRENDING_DOWN
HCLTECH.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.45603601038479274,TRENDING_DOWN
HDFCBANK.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.5188635615494688,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.5292583975080005,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 15:15:00,conf_blocked,SELL,0.43718594014361367,TRENDING_DOWN
AXISBANK.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.43202030195819413,TRENDING_DOWN
SBIN.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.44370660536778894,TRENDING_DOWN
RELIANCE.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.5068641188511143,TRENDING_DOWN
ONGC.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.638446407429829,TRENDING_DOWN
BPCL.NS,2026-01-01 15:15:00,conf_blocked,BUY,0.48924330884076583,SIDEWAYS
MARUTI.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.5638757694622818,TRENDING_DOWN
M&M.NS,2026-01-01 15:15:00,conf_blocked,BUY,0.38475772419520804,TRENDING_DOWN
BAJAJ-AUTO.NS,2026-01-01 15:15:00,conf_blocked,SELL,0.4216562346069797,SIDEWAYS
SUNPHARMA.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.36692124691327016,TRENDING_DOWN
DRREDDY.NS,2026-01-01 15:15:00,regime_blocked,SELL,0.3902732982286631,TRENDING_DOWN
CIPLA.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.4657968429874078,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 15:15:00,conf_blocked,SELL,0.49872823718177106,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 15:15:00,conf_blocked,BUY,0.42950696216352036,TRENDING_DOWN
BRITANNIA.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.4503736522658156,TRENDING_DOWN
TATASTEEL.NS,2026-01-01 15:15:00,conf_blocked,BUY,0.5522270558976083,SIDEWAYS
HINDALCO.NS,2026-01-01 15:15:00,conf_blocked,BUY,0.3990130896796662,TRENDING_DOWN
BHARTIARTL.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.49033851157021713,TRENDING_DOWN
LT.NS,2026-01-01 15:15:00,regime_blocked,BUY,0.3656881457139366,TRENDING_DOWN
TCS.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.4593815778955884,TRENDING_DOWN
INFY.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.4431216024613912,TRENDING_DOWN
WIPRO.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.5473207773487339,TRENDING_DOWN
HCLTECH.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.4592161017992267,TRENDING_DOWN
HDFCBANK.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.5035475961273096,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.5267552328326109,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 15:20:00,conf_blocked,SELL,0.3885233114769826,TRENDING_DOWN
AXISBANK.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.43913328716607264,TRENDING_DOWN
SBIN.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.441331954726392,TRENDING_DOWN
RELIANCE.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.5099049272184314,TRENDING_DOWN
ONGC.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.6576560283080464,TRENDING_DOWN
BPCL.NS,2026-01-01 15:20:00,conf_blocked,BUY,0.4709956409683352,SIDEWAYS
MARUTI.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.5803763885087264,TRENDING_DOWN
M&M.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.3948337840308437,TRENDING_DOWN
BAJAJ-AUTO.NS,2026-01-01 15:20:00,conf_blocked,SELL,0.425820141397176,SIDEWAYS
SUNPHARMA.NS,2026-01-01 15:20:00,regime_blocked,SELL,0.4033864276560805,TRENDING_DOWN
DRREDDY.NS,2026-01-01 15:20:00,conf_blocked,BUY,0.4472466547781894,TRENDING_DOWN
CIPLA.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.4850330826435376,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 15:20:00,conf_blocked,SELL,0.49863768875217884,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.41697786580693313,TRENDING_DOWN
BRITANNIA.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.5360142325332147,TRENDING_DOWN
TATASTEEL.NS,2026-01-01 15:20:00,conf_blocked,BUY,0.6043661311009696,SIDEWAYS
HINDALCO.NS,2026-01-01 15:20:00,regime_blocked,SELL,0.3858921856208972,TRENDING_DOWN
BHARTIARTL.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.4612306402762264,TRENDING_DOWN
LT.NS,2026-01-01 15:20:00,regime_blocked,BUY,0.3980820641676915,TRENDING_DOWN
TCS.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.4251913098267161,TRENDING_DOWN
INFY.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.4176560504513732,TRENDING_DOWN
WIPRO.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.5286263641879412,SIDEWAYS
HCLTECH.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.4476239979438342,TRENDING_DOWN
HDFCBANK.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.4893206849600851,TRENDING_DOWN
ICICIBANK.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.5253328689318308,TRENDING_DOWN
KOTAKBANK.NS,2026-01-01 15:25:00,conf_blocked,SELL,0.39361864081642156,TRENDING_DOWN
AXISBANK.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.43215872812953837,TRENDING_DOWN
SBIN.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.47002929377003766,TRENDING_DOWN
RELIANCE.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.48762271208033825,TRENDING_DOWN
ONGC.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.6529136650651068,TRENDING_DOWN
BPCL.NS,2026-01-01 15:25:00,conf_blocked,BUY,0.49655001843826585,SIDEWAYS
MARUTI.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.5046394366057555,TRENDING_DOWN
M&M.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.4451198602815513,TRENDING_DOWN
BAJAJ-AUTO.NS,2026-01-01 15:25:00,conf_blocked,SELL,0.4182593139810586,SIDEWAYS
SUNPHARMA.NS,2026-01-01 15:25:00,conf_blocked,SELL,0.47545947452272974,TRENDING_DOWN
DRREDDY.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.4868040962789048,TRENDING_DOWN
CIPLA.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.41602496241629483,TRENDING_DOWN
HINDUNILVR.NS,2026-01-01 15:25:00,conf_blocked,SELL,0.491691994124694,TRENDING_DOWN
NESTLEIND.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.47740665560546747,TRENDING_DOWN
BRITANNIA.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.5606823009047797,SIDEWAYS
TATASTEEL.NS,2026-01-01 15:25:00,time_cutoff,BUY,0.6067778338319159,SIDEWAYS
HINDALCO.NS,2026-01-01 15:25:00,conf_blocked,BUY,0.4151736441610481,TRENDING_DOWN
BHARTIARTL.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.4627241991366259,TRENDING_DOWN
LT.NS,2026-01-01 15:25:00,regime_blocked,BUY,0.40798184798011217,TRENDING_DOWN
TCS.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.3811998727603554,TRENDING_DOWN
INFY.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.41826458749184636,SIDEWAYS
WIPRO.NS,2026-01-02 09:15:00,conf_blocked,BUY,0.44407214636033976,SIDEWAYS
HCLTECH.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.42674232533248657,SIDEWAYS
HDFCBANK.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.5045125685936909,SIDEWAYS
ICICIBANK.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.40297313134311613,TRENDING_DOWN
KOTAKBANK.NS,2026-01-02 09:15:00,conf_blocked,BUY,0.43163816802507865,SIDEWAYS
AXISBANK.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.5055817779865729,SIDEWAYS
SBIN.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.3712561690274658,TRENDING_DOWN
RELIANCE.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.8774437922019888,TRENDING_UP
ONGC.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.6009000690367662,TRENDING_UP
BPCL.NS,2026-01-02 09:15:00,conf_blocked,BUY,0.9104605144151761,TRENDING_UP
MARUTI.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.9037324955547014,TRENDING_UP
M&M.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.5301063476271299,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-02 09:15:00,conf_blocked,SELL,0.7561959757643615,TRENDING_UP
SUNPHARMA.NS,2026-01-02 09:15:00,conf_blocked,HOLD,0.3596376902865482,TRENDING_DOWN
DRREDDY.NS,2026-01-02 09:15:00,regime_blocked,SELL,0.7591006821563734,TRENDING_UP
CIPLA.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.3634795367351707,TRENDING_DOWN
HINDUNILVR.NS,2026-01-02 09:15:00,conf_blocked,BUY,0.402582524185866,SIDEWAYS
NESTLEIND.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.5001213083081021,SIDEWAYS
BRITANNIA.NS,2026-01-02 09:15:00,conf_blocked,BUY,0.5259684882871308,SIDEWAYS
HINDALCO.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.9140872393472639,TRENDING_UP
BHARTIARTL.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.49791201833813464,SIDEWAYS
LT.NS,2026-01-02 09:15:00,regime_blocked,BUY,0.40175355719416606,SIDEWAYS
TCS.NS,2026-01-02 09:20:00,regime_blocked,BUY,0.38996140829258397,TRENDING_DOWN
INFY.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.3755328195543367,SIDEWAYS
WIPRO.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.40673791701412815,SIDEWAYS
HCLTECH.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.42919369643325017,SIDEWAYS
HDFCBANK.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.4300347662947328,SIDEWAYS
ICICIBANK.NS,2026-01-02 09:20:00,regime_blocked,BUY,0.38511660227037875,TRENDING_DOWN
KOTAKBANK.NS,2026-01-02 09:20:00,conf_blocked,HOLD,0.3643910092127206,SIDEWAYS
AXISBANK.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.49134486093086605,SIDEWAYS
SBIN.NS,2026-01-02 09:20:00,regime_blocked,BUY,0.40141710254259255,SIDEWAYS
M&M.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.4932136399144929,HIGH_VOL
BAJAJ-AUTO.NS,2026-01-02 09:20:00,regime_blocked,BUY,0.632543783472692,HIGH_VOL
DRREDDY.NS,2026-01-02 09:20:00,regime_blocked,BUY,0.5895138370271099,TRENDING_UP
CIPLA.NS,2026-01-02 09:20:00,regime_blocked,BUY,0.4081917678354102,TRENDING_DOWN
HINDUNILVR.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.3915263167561108,SIDEWAYS
NESTLEIND.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.4900701309291253,SIDEWAYS
BRITANNIA.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.4221601044502153,SIDEWAYS
BHARTIARTL.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.41366653180645785,SIDEWAYS
LT.NS,2026-01-02 09:20:00,conf_blocked,BUY,0.3888580111631504,SIDEWAYS
TCS.NS,2026-01-02 09:25:00,regime_blocked,HOLD,0.40380270147746666,TRENDING_DOWN
INFY.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.37445149438070546,SIDEWAYS
WIPRO.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.39625793839171236,SIDEWAYS
HCLTECH.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.40315974287126544,SIDEWAYS
HDFCBANK.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.4537618598753422,SIDEWAYS
ICICIBANK.NS,2026-01-02 09:25:00,regime_blocked,BUY,0.3940957574728043,TRENDING_DOWN
AXISBANK.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.46825099901381906,SIDEWAYS
SBIN.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.41007107749544425,SIDEWAYS
ONGC.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.5998641161841524,SIDEWAYS
M&M.NS,2026-01-02 09:25:00,regime_blocked,BUY,0.4684461605092353,TRENDING_UP
BAJAJ-AUTO.NS,2026-01-02 09:25:00,regime_blocked,BUY,0.5290115345957934,HIGH_VOL
SUNPHARMA.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.38027506726534827,SIDEWAYS
DRREDDY.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.5316952640814155,TRENDING_UP
CIPLA.NS,2026-01-02 09:25:00,regime_blocked,BUY,0.4323834909808858,TRENDING_DOWN
HINDUNILVR.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.4036911567938102,SIDEWAYS
NESTLEIND.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.47061440636665747,SIDEWAYS
BRITANNIA.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.37583570860763343,SIDEWAYS
TATASTEEL.NS,2026-01-02 09:25:00,conf_blocked,HOLD,0.38229138540807894,SIDEWAYS
BHARTIARTL.NS,2026-01-02 09:25:00,conf_blocked,HOLD,0.40159539589784926,SIDEWAYS
LT.NS,2026-01-02 09:25:00,conf_blocked,BUY,0.41304217991217884,SIDEWAYS
INFY.NS,2026-01-02 09:30:00,conf_blocked,HOLD,0.3945151217076201,SIDEWAYS
WIPRO.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.38304926720381705,SIDEWAYS
HCLTECH.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.40127251324184154,SIDEWAYS
HDFCBANK.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.4442297005940258,SIDEWAYS
ICICIBANK.NS,2026-01-02 09:30:00,regime_blocked,HOLD,0.3935460282348864,TRENDING_DOWN
AXISBANK.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.3755108748536884,SIDEWAYS
SBIN.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.39240492595781484,SIDEWAYS
RELIANCE.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.39570107321070047,SIDEWAYS
ONGC.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.5613938579637407,SIDEWAYS
BPCL.NS,2026-01-02 09:30:00,conf_blocked,BUY,0.4161188335242536,TRENDING_UP
MARUTI.NS,2026-01-02 09:30:00,regime_blocked,BUY,0.4679782921122889,TRENDING_UP
